material_id,formula,A,formation_energy_eV_atom,hull_eV_atom,band_gap_eV_audit_only,nsites_audit_only,source,Sn_fraction,O_fraction,A_fraction,entropy,mean_Z,std_Z,A_weighted_Z,mean_atomic_mass,std_atomic_mass,A_weighted_atomic_mass,mean_X,std_X,A_weighted_X,mean_atomic_radius,std_atomic_radius,A_weighted_atomic_radius,mean_row,std_row,A_weighted_row,mean_group,std_group,A_weighted_group,mean_mendeleev_no,std_mendeleev_no,A_weighted_mendeleev_no,mean_electron_affinity,std_electron_affinity,A_weighted_electron_affinity,mean_ionization_energy,std_ionization_energy,A_weighted_ionization_energy,struct_volume_per_atom,struct_density,struct_axis_ratio_mid,struct_axis_ratio_long,struct_angle_deviation
mp-645709,SnSO4,S,-1.8302697,0.006774309,4.1677,24,Materials_Project,0.166666667,0.666666667,0.166666667,0.867563229,16.33333333,15.33695609,2.666666667,35.79543333,37.54169513,5.344166667,3.05,0.579856304,0.43,0.808333333,0.321994651,0.166666667,2.666666667,1.105541597,0.5,15.66666667,0.745355993,2.666666667,96.83333333,6.693695209,15.66666667,1.505604396,0.285598554,0.346184043,12.029358,2.409560934,1.726668333,14.46041009,4.110513815,1.378758256,1.702288057,0.178454815
mp-645740,SnSO4,S,-1.810432952,0.026611057,3.7253,24,Materials_Project,0.166666667,0.666666667,0.166666667,0.867563229,16.33333333,15.33695609,2.666666667,35.79543333,37.54169513,5.344166667,3.05,0.579856304,0.43,0.808333333,0.321994651,0.166666667,2.666666667,1.105541597,0.5,15.66666667,0.745355993,2.666666667,96.83333333,6.693695209,15.66666667,1.505604396,0.285598554,0.346184043,12.029358,2.409560934,1.726668333,16.67441736,3.564725181,1.435823474,2.067008606,5.287711234
mp-645774,SnSO4,S,-1.832290652,0.004753357,4.1081,24,Materials_Project,0.166666667,0.666666667,0.166666667,0.867563229,16.33333333,15.33695609,2.666666667,35.79543333,37.54169513,5.344166667,3.05,0.579856304,0.43,0.808333333,0.321994651,0.166666667,2.666666667,1.105541597,0.5,15.66666667,0.745355993,2.666666667,96.83333333,6.693695209,15.66666667,1.505604396,0.285598554,0.346184043,12.029358,2.409560934,1.726668333,15.07724239,3.942346611,1.328801615,1.675240187,0.788385302
mp-672972,Sn(PO3)3,P,-2.431499423,0.051367177,2.3452,52,Materials_Project,0.076923077,0.692307692,0.230769231,0.790267968,12.84615385,11.11372093,3.461538462,27.35583738,27.09750087,7.147791231,3.037692308,0.605984943,0.505384615,0.757692308,0.260063716,0.230769231,2.461538462,0.842650089,0.692307692,15.61538462,0.624926031,3.461538462,97.07692308,6.120099779,20.76923077,1.269378026,0.30070026,0.17229441,12.41280546,1.959141623,2.420004462,15.87058888,2.862240149,1.075789471,1.116167544,18.09092792
mp-673078,SnPO4,P,-2.235289159,0.173216536,0,36,Materials_Project,0.166666667,0.666666667,0.166666667,0.867563229,16.16666667,15.34510418,2.5,35.61356033,37.56196471,5.162293667,2.985,0.646883555,0.365,0.808333333,0.321994651,0.166666667,2.666666667,1.105541597,0.5,15.5,0.763762616,2.5,96.16666667,7.127801593,15,1.283855204,0.271975712,0.124434852,12.05047067,2.395354638,1.747781,15.80615479,3.741435474,1,1.193939368,9.365531733
mp-673117,Sn2P3O10,P,-2.277971357,0.162275564,0,30,Materials_Project,0.133333333,0.666666667,0.2,0.860851391,15,14,3,32.68901907,34.24760672,6.1947524,2.992666667,0.635960865,0.438,0.793333333,0.301588388,0.2,2.6,1.019803903,0.6,15.53333333,0.718021974,3,96.4,6.8,18,1.271673168,0.287158195,0.149321822,12.1552296,2.251638416,2.0973372,17.14582236,3.165867001,1,1.220575793,17.52746667
mp-673118,Sn3(P2O7)2,P,-2.378646249,0.065437093,2.2445,21,Materials_Project,0.142857143,0.666666667,0.190476191,0.864150203,15.33333333,14.40678852,2.857142857,33.52460229,35.25116756,5.89976419,2.99047619,0.639110067,0.417142857,0.797619048,0.307631579,0.190476191,2.619047619,1.045452305,0.571428571,15.52380952,0.73153769,2.857142857,96.33333333,6.896053622,17.14285714,1.27515375,0.282957019,0.142211259,12.12529848,2.294107459,1.997464,15.31155168,3.635745935,1.243280038,1.554427358,11.48183467
mp-673129,Sn(PO3)3,P,-2.423923231,0.058943369,0,26,Materials_Project,0.076923077,0.692307692,0.230769231,0.790267968,12.84615385,11.11372093,3.461538462,27.35583738,27.09750087,7.147791231,3.037692308,0.605984943,0.505384615,0.757692308,0.260063716,0.230769231,2.461538462,0.842650089,0.692307692,15.61538462,0.624926031,3.461538462,97.07692308,6.120099779,20.76923077,1.269378026,0.30070026,0.17229441,12.41280546,1.959141623,2.420004462,15.50871196,2.929027039,1,1.530760422,9.99999718
mp-673669,In4(SnO4)3,In,-2.008572321,0.03921778,0.8886,38,Materials_Project,0.157894737,0.631578947,0.210526316,0.90970771,23.26315789,19.98642198,10.31578947,53.02077895,48.48645899,24.17221053,2.856842105,0.765444849,0.374736842,0.934210526,0.438614035,0.32631579,3.105263158,1.447129167,1.052631579,15.05263158,1.276247963,2.736842105,93.52631579,9.858837452,16.63157895,1.179224755,0.429017316,0.080826526,10.97862299,3.487353208,1.218180147,12.68600822,6.940171664,1.004575459,2.000278418,9.362188467
mp-675857,Cd2SnO4,Cd,-1.678537811,0.028299044,0.2204,14,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,25.42857143,20.13424335,13.71428571,58.21851429,48.78917518,32.11742857,2.728571429,0.825701928,0.482857143,0.992857143,0.45468087,0.442857143,3.285714286,1.484614978,1.428571429,14.57142857,1.761261144,3.428571429,91,11.80798761,21.42857143,0.788074588,0.961061451,-0.205714286,11.40053971,2.610699837,2.569662857,14.11514656,6.848963061,1.023823416,1.023823561,29.86082036
mp-676320,In4(SnO4)3,In,-2.008880134,0.038909967,0.8894,38,Materials_Project,0.157894737,0.631578947,0.210526316,0.90970771,23.26315789,19.98642198,10.31578947,53.02077895,48.48645899,24.17221053,2.856842105,0.765444849,0.374736842,0.934210526,0.438614035,0.32631579,3.105263158,1.447129167,1.052631579,15.05263158,1.276247963,2.736842105,93.52631579,9.858837452,16.63157895,1.179224755,0.429017316,0.080826526,10.97862299,3.487353208,1.218180147,12.69253133,6.936604881,1.006879906,2.013727824,9.479433839
mp-680202,Ag2SnO3,Ag,-1.199212698,0.012345233,0.1452,144,Materials_Project,0.166666667,0.5,0.333333333,1.011404265,28,20.02498439,15.66666667,63.74076667,47.87795532,35.95606667,2.69,0.750066664,0.643333333,1.075,0.477624329,0.533333333,3.5,1.5,1.666666667,14,2.236067977,3.666666667,88,13.60147051,23.66666667,1.350725856,0.127665661,0.434824333,10.55842517,3.060609656,2.525411333,15.38262482,6.880752434,2.244724267,5.195694656,0
mp-684053,Sn6P7O24,P,-2.312303061,0.085652946,0,74,Materials_Project,0.162162162,0.648648649,0.189189189,0.890776837,16.13513514,15.13749982,2.837837838,35.48816038,37.05853253,5.859900919,2.963513514,0.650975219,0.414324324,0.813513514,0.319130713,0.189189189,2.675675676,1.091838372,0.567567568,15.48648649,0.757721393,2.837837838,96,7.101579573,17.02702703,1.26933504,0.282066737,0.141250372,12.00820622,2.376332561,1.983967622,15.3741014,3.833035516,1.184600596,4.527765516,6.853491584
mp-684482,Sn(PO3)3,P,-2.357768669,0.125097931,0,52,Materials_Project,0.076923077,0.692307692,0.230769231,0.790267968,12.84615385,11.11372093,3.461538462,27.35583738,27.09750087,7.147791231,3.037692308,0.605984943,0.505384615,0.757692308,0.260063716,0.230769231,2.461538462,0.842650089,0.692307692,15.61538462,0.624926031,3.461538462,97.07692308,6.120099779,20.76923077,1.269378026,0.30070026,0.17229441,12.41280546,1.959141623,2.420004462,13.53234066,3.356805582,1.913688211,2.147100542,0
mp-684502,Sn2P3O10,P,-2.312732459,0.127514462,0.3406,60,Materials_Project,0.133333333,0.666666667,0.2,0.860851391,15,14,3,32.68901907,34.24760672,6.1947524,2.992666667,0.635960865,0.438,0.793333333,0.301588388,0.2,2.6,1.019803903,0.6,15.53333333,0.718021974,3,96.4,6.8,18,1.271673168,0.287158195,0.149321822,12.1552296,2.251638416,2.0973372,16.0824892,3.375186051,1.21599194,1.570679796,4.475060585
mp-685363,Cd18Sn19O56,Cd,-1.722289453,0.124159481,0,93,Materials_Project,0.204301075,0.602150538,0.193548387,0.947752967,24.32258065,20.09074108,9.290322581,55.6435957,48.81265803,21.75696774,2.798924731,0.793262574,0.327096774,0.957526882,0.440975595,0.3,3.193548387,1.468362152,0.967741936,14.8172043,1.585866586,2.322580645,92.29032258,11.00789613,14.51612903,0.967652265,0.83794123,-0.139354839,11.44122884,2.728085283,1.740739355,15.09801907,6.119899838,1.020986151,7.104132755,31.14516897
mp-685528,Sn(WO3)18,W,-2.154878651,0.019881951,0,146,Materials_Project,0.01369863,0.739726027,0.246575343,0.627009713,24.84931507,28.53676851,18.24657534,58.79174795,72.52220873,45.33041096,3.153424658,0.485268515,0.581917808,0.796575343,0.331593162,0.332876712,3.02739726,1.735784555,1.479452055,13.50684932,4.300759053,1.479452055,89.4109589,19.79610839,13.56164384,1.297386107,0.27806583,0.201328969,12.11330723,2.537477593,1.93907589,15.50249733,6.297436612,1.732444675,3.086591428,0
mp-690495,Fe5SnO8,Fe,-1.658565361,0.038262898,1.0352,14,Materials_Project,0.071428571,0.571428571,0.357142857,0.876005766,17.42857143,12.36189009,9.285714286,37.56644286,29.24759309,19.94464286,2.759285714,0.786660794,0.653571429,0.946428571,0.400207217,0.5,2.928571429,1.09962888,1.428571429,13,3.760699023,2.857142857,85.42857143,18.76438224,21.78571429,0.969082556,0.614423198,0.054727268,11.12862132,2.877778689,2.822310036,11.85386467,5.262464831,1.000000011,1.000000011,31.173886
mp-691106,MnSnO3,Mn,-2.061573716,0.022319597,0.2294,10,Materials_Project,0.2,0.6,0.2,0.950270539,19.8,16.47300823,5,44.329249,40.13174231,10.987609,2.766,0.83559799,0.31,0.93,0.404474968,0.28,3,1.264911064,0.8,13.8,3.487119155,1.4,89.2,16.17899873,12,0.995081827,0.769508197,-0.104,11.1264242,3.051745112,1.4868076,12.30427045,5.982512339,1.000238868,1.047265355,19.5064391
mp-7118,Rb4SnO4,Rb,-1.770764335,0,2.1626,18,Materials_Project,0.111111111,0.444444444,0.444444444,0.964962923,25.55555556,16.17344264,16.44444444,58.28653333,39.09971147,37.98568889,2.111111111,1.236234825,0.364444444,1.472222222,0.824995324,1.044444444,3.666666667,1.490711985,2.222222222,9.111111111,7.279261935,0.444444444,58.11111111,44.25292067,4,0.988909662,0.461769791,0.21596276,8.724961156,4.477200163,1.856501378,22.65366177,4.272468913,1.003273255,1.496954041,17.60192427
mp-7258,K4SnO4,K,-1.823757819,0,2.3423,18,Materials_Project,0.111111111,0.444444444,0.444444444,0.964962923,17.55555556,12.58845248,8.444444444,37.67786667,30.64872813,17.37702222,2.111111111,1.236234825,0.364444444,1.405555556,0.754410898,0.977777778,3.222222222,1.133115447,1.777777778,9.111111111,7.279261935,0.444444444,58.55555556,43.75972555,4.444444444,0.995817626,0.454248465,0.222870724,8.797643658,4.403501897,1.92918388,20.120171,3.109594324,1.000099808,1.502673004,17.04212816
mp-734280,Sn3SO7,S,-1.718869043,0.226724917,2.3151,44,Materials_Project,0.272727273,0.636363636,0.090909091,0.859967281,20.18181818,18.39870639,1.454545455,45.47189091,45.07730797,2.915,2.958181818,0.657624073,0.234545455,0.868181818,0.373723724,0.090909091,2.909090909,1.311109555,0.272727273,15.45454545,0.890723543,1.454545455,95.45454545,7.878205107,8.545454545,1.421918701,0.257265292,0.18882766,11.61074082,2.769752697,0.941819091,21.5027714,3.511540437,2.107837086,2.304365775,0
mp-741677,SnCl8O25,Cl,-0.350983729,0.145461938,0.0234,102,Materials_Project,0.029411765,0.735294118,0.235294118,0.670259702,11.35294118,7.726510334,4,23.59761765,18.48217646,8.341882353,3.330588235,0.266269889,0.743529412,0.719117647,0.21144277,0.235294118,2.323529412,0.628751716,0.705882353,16.17647059,0.567273574,4,100,3.077432085,23.29411765,1.957108733,0.920244757,0.850053007,13.28048109,1.069286133,3.051207765,17.35005413,2.258480907,2.170918543,2.170918543,10.00000066
mp-7502,K2Sn2O3,K,-1.736641653,0.005820713,1.2205,7,Materials_Project,0.285714286,0.428571429,0.285714286,1.078992208,23.14285714,17.58594058,5.428571429,51.94497143,43.29543745,11.17094286,2.268571429,1.102198175,0.234285714,1.3,0.669221296,0.628571429,3.428571429,1.293626448,1.142857143,11.14285714,6.468132242,0.285714286,69.85714286,38.58359596,2.857142857,1.087199657,0.397645667,0.143274037,9.174761209,4.011938429,1.240189637,21.20778964,4.06721567,1.000000037,1.000000202,28.35624843
mp-752504,VSnO4,V,-2.278321618,0.036653473,1.6557,24,Materials_Project,0.166666667,0.666666667,0.166666667,0.867563229,17.5,15.53222457,3.833333333,38.94151667,37.88661461,8.49025,2.891666667,0.781289888,0.271666667,0.866666667,0.378226857,0.225,2.833333333,1.213351648,0.666666667,13.83333333,4.017323598,0.833333333,90.16666667,17.45868138,9,1.247364019,0.34617671,0.087943667,11.42705417,3.103343815,1.1243645,10.98439792,5.886887039,1.006729664,1.192887825,16.58025444
mp-752538,KSnO2,K,-1.892573712,0.018283639,2.1921,16,Materials_Project,0.25,0.5,0.25,1.039720771,21.25,17.19556629,4.75,47.451775,42.20787533,9.774575,2.415,1.10139684,0.205,1.2125,0.667434454,0.55,3.25,1.299038106,1,11.75,6.259992013,0.25,73.75,37.53248593,2.5,1.133938822,0.391980438,0.125364783,9.730172933,4.030269097,1.085165933,17.44085118,4.517871596,1.00249899,1.120509672,14.85912511
mp-752613,CoSnO3,Co,-1.702570365,0.076265957,0.9832,20,Materials_Project,0.2,0.6,0.2,0.950270539,20.2,16.61806246,5.4,45.128279,40.37405144,11.786639,2.832,0.745074493,0.376,0.92,0.393192065,0.27,3,1.264911064,0.8,14.2,2.712931993,1.8,90,14.75127113,12.8,1.231532921,0.31510924,0.132451094,11.2158186,2.947025002,1.576202,11.42500881,6.559055799,1.00516115,1.447755871,0
mp-752692,K2SnO2,K,-1.684004726,0,1.5381,20,Materials_Project,0.2,0.4,0.4,1.054920168,20.8,15.40649214,7.6,45.78108,37.89945487,15.63932,2.096,1.173671163,0.328,1.41,0.715821207,0.88,3.4,1.2,1.6,9.6,7.059745038,0.4,61,42.15684998,4,1.007442884,0.432346876,0.200583652,8.652271092,4.200231507,1.736265492,21.79009758,3.488799056,1.041584453,1.508845384,19.60219489
mp-753048,TiSnO4,Ti,-2.759993029,0.0477757,1.8367,18,Materials_Project,0.166666667,0.666666667,0.166666667,0.867563229,17.33333333,15.47758235,3.666666667,38.4291,37.74136243,7.977833333,2.876666667,0.805846691,0.256666667,0.875,0.389176481,0.233333333,2.833333333,1.213351648,0.666666667,13.66666667,4.384315479,0.666666667,89.66666667,18.49924923,8.5,1.172011186,0.506647544,0.012590833,11.44070967,3.082829225,1.13802,11.75150641,5.430199299,1,1.309774268,17.99167053
mp-753246,Sn3(OF)2,F,-1.993572956,0.047037242,0,28,Materials_Project,0.428571429,0.285714286,0.285714286,1.078992208,26.28571429,20.54065158,2.571428571,60.87508663,50.09932897,5.4281152,2.96,0.889751169,1.137142857,0.935714286,0.446985367,0.142857143,3.285714286,1.484614978,0.571428571,15.42857143,1.293626448,4.857142857,93.57142857,9.162924406,29.14285714,1.865830887,0.98174137,0.971768521,12.01621486,4.294275522,4.977948571,21.27552716,4.751255223,1.689627664,2.078559337,0
mp-753564,Sn3(OF)2,F,-1.9833403,0.057269898,0,28,Materials_Project,0.428571429,0.285714286,0.285714286,1.078992208,26.28571429,20.54065158,2.571428571,60.87508663,50.09932897,5.4281152,2.96,0.889751169,1.137142857,0.935714286,0.446985367,0.142857143,3.285714286,1.484614978,0.571428571,15.42857143,1.293626448,4.857142857,93.57142857,9.162924406,29.14285714,1.865830887,0.98174137,0.971768521,12.01621486,4.294275522,4.977948571,21.07569046,4.796305948,1.20772278,2.769392798,0
mp-753683,Sn2OF2,F,-2.159964017,0.045009301,2.2466,20,Materials_Project,0.4,0.2,0.4,1.054920168,25.2,20.25240726,3.6,58.28324128,49.35039327,7.59936128,3.064,0.922726395,1.592,0.9,0.450555213,0.2,3.2,1.469693846,0.8,15.6,1.356465997,6.8,94.2,9.152048951,40.8,2.097526605,1.072039788,1.36047593,12.6303062,4.534397979,6.969128,18.25248585,5.302379076,1.424277774,1.424277774,0
mp-753706,Mn3SnO8,Mn,-1.83712052,0.056645924,1.3636,24,Materials_Project,0.083333333,0.666666667,0.25,0.823959217,15.75,12.61695288,6.25,34.29327792,30.38932097,13.73451125,2.844166667,0.848846849,0.3875,0.870833333,0.383220092,0.35,2.75,1.089724736,1,13.58333333,3.839668678,1.75,89.25,17.58372827,15,0.936747836,0.846401753,-0.13,11.549206,2.925881059,1.8585095,11.55234957,4.929328648,1,1.618625408,10.0000024
mp-753798,Rb2SnO3,Rb,-1.923212555,0,2.1213,12,Materials_Project,0.166666667,0.5,0.333333333,1.011404265,24.66666667,17.22078847,12.33333333,56.27396667,41.77108296,28.48926667,2.32,1.182708755,0.273333333,1.325,0.784617741,0.783333333,3.5,1.5,1.666666667,10.66666667,6.871842709,0.333333333,67.33333333,41.73594241,3,1.077873593,0.436389309,0.16197207,9.425389867,4.323508433,1.392376033,19.2255832,4.86045698,1.12787973,1.12787973,6.710154322
mp-753979,Sn2P2O7,P,-2.319788409,0.049332884,2.9406,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,16.90909091,15.81974914,2.727272727,37.39666582,38.7428878,5.631593091,2.943636364,0.66027918,0.398181818,0.827272727,0.329850956,0.181818182,2.727272727,1.135454182,0.545454546,15.45454545,0.78202957,2.727272727,95.72727273,7.287485027,16.36363636,1.267740861,0.278530681,0.135747111,11.907963,2.452678919,1.906670182,15.13754627,4.102291311,1.02188104,1.022498999,14.97561682
mp-754246,TiSnO3,Ti,-2.754611474,0.002102759,1.1472,10,Materials_Project,0.2,0.6,0.2,0.950270539,19.2,16.32666531,4.4,42.91504,39.85662529,9.5734,2.764,0.83851297,0.308,0.93,0.404474968,0.28,3,1.264911064,0.8,13.2,4.664761516,0.8,87.4,19.48948434,10.2,1.114190827,0.536629218,0.015109,11.0052406,3.204185293,1.365624,15.67978331,4.544839624,1,1.000000081,50.89436153
mp-754329,CdSnO3,Cd,-1.837747832,0,0.9815,10,Materials_Project,0.2,0.6,0.2,0.950270539,24.4,20.0957707,9.6,55.82384,48.8154358,22.4822,2.794,0.795778864,0.338,0.96,0.442040722,0.31,3.2,1.469693846,1,14.8,1.6,2.4,92.2,11.070682,15,0.955081827,0.848380464,-0.144,11.4383806,2.720053013,1.798764,13.10406149,7.073964607,1.000000021,1.000000187,34.85152046
mp-754654,NiSnO3,Ni,-1.725544297,0.026179026,1.7891,20,Materials_Project,0.2,0.6,0.2,0.950270539,20.4,16.70449041,5.6,45.08032,40.35776368,11.73868,2.838,0.737465931,0.382,0.92,0.393192065,0.27,3,1.264911064,0.8,14.4,2.332380758,2,90.6,13.70547336,13.4,1.330514067,0.160584661,0.23143224,11.1675922,3.002650685,1.5279756,11.55334088,6.479306138,1.00002386,1.866627394,15.18129709
mp-754745,Na2SnO3,Na,-2.066247078,0.000162263,2.5064,12,Materials_Project,0.166666667,0.5,0.333333333,1.011404265,16,15.26433752,3.666666667,35.44795643,37.36691896,7.663256427,2.356666667,1.136436927,0.31,1.141666667,0.55408834,0.6,2.833333333,1.067187373,1,10.66666667,6.871842709,0.333333333,68,40.80441153,3.666666667,1.098543606,0.408434321,0.182642083,9.746039487,3.941148468,1.713025653,11.95942209,4.921869638,1.18384286,1.989483665,28.71991132
mp-754839,SnBiO4,Bi,-1.694535004,0.089088062,0,6,Materials_Project,0.166666667,0.666666667,0.166666667,0.867563229,27.5,29.17618892,13.83333333,65.28133333,74.4075265,34.83006667,2.956666667,0.683755967,0.336666667,0.908333333,0.438193894,0.266666667,3.166666667,1.67497927,1,15.5,0.763762616,2.5,95.66666667,7.630348762,14.5,1.316480708,0.210326073,0.157060355,11.51694233,2.971469857,1.214252667,16.09328611,6.735865105,1,1,44.74764527
mp-754848,Na2SnO3,Na,-2.06418106,0.00222828,2.3772,24,Materials_Project,0.166666667,0.5,0.333333333,1.011404265,16,15.26433752,3.666666667,35.44795643,37.36691896,7.663256427,2.356666667,1.136436927,0.31,1.141666667,0.55408834,0.6,2.833333333,1.067187373,1,10.66666667,6.871842709,0.333333333,68,40.80441153,3.666666667,1.098543606,0.408434321,0.182642083,9.746039487,3.941148468,1.713025653,11.84206825,4.970644929,1.794656303,1.883046945,30.00132026
mp-755027,In2Sn2O7,In,-1.963422192,0.092507714,0.2812,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,23.09090909,19.96567302,8.909090909,52.64107273,48.48657934,20.876,2.869090909,0.757189235,0.323636364,0.927272727,0.433989755,0.281818182,3.090909091,1.443137079,0.909090909,15.09090909,1.2398347,2.363636364,93.72727273,9.696212092,14.36363636,1.201798478,0.407279353,0.069804727,11.05335749,3.425123907,1.052064673,12.73008849,6.866610381,1,1,30
mp-755448,Rb2SnO3,Rb,-1.87722307,0.045989485,2.0716,24,Materials_Project,0.166666667,0.5,0.333333333,1.011404265,24.66666667,17.22078847,12.33333333,56.27396667,41.77108296,28.48926667,2.32,1.182708755,0.273333333,1.325,0.784617741,0.783333333,3.5,1.5,1.666666667,10.66666667,6.871842709,0.333333333,67.33333333,41.73594241,3,1.077873593,0.436389309,0.16197207,9.425389867,4.323508433,1.392376033,22.3248683,4.185696365,1,1.933633812,12.75515094
mp-755486,Na2SnO3,Na,-2.045734867,0.020674474,2.2584,24,Materials_Project,0.166666667,0.5,0.333333333,1.011404265,16,15.26433752,3.666666667,35.44795643,37.36691896,7.663256427,2.356666667,1.136436927,0.31,1.141666667,0.55408834,0.6,2.833333333,1.067187373,1,10.66666667,6.871842709,0.333333333,68,40.80441153,3.666666667,1.098543606,0.408434321,0.182642083,9.746039487,3.941148468,1.713025653,12.05429194,4.883133473,1.000000409,1.995421983,10.0010383
mp-755619,Sn2P2O7,P,-2.310862875,0.058258417,2.7152,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,16.90909091,15.81974914,2.727272727,37.39666582,38.7428878,5.631593091,2.943636364,0.66027918,0.398181818,0.827272727,0.329850956,0.181818182,2.727272727,1.135454182,0.545454546,15.45454545,0.78202957,2.727272727,95.72727273,7.287485027,16.36363636,1.267740861,0.278530681,0.135747111,11.907963,2.452678919,1.906670182,14.63412758,4.24341145,1,1.59013746,9.772227809
mp-755834,AgSnO3,Ag,-1.349847933,0.091669976,0,10,Materials_Project,0.2,0.6,0.2,0.950270539,24.2,19.86353443,9.4,54.91528,47.78517591,21.57364,2.842,0.732458873,0.386,0.97,0.45563143,0.32,3.2,1.469693846,1,14.6,1.959591794,2.2,91.4,12.35475617,14.2,1.359976427,0.138002851,0.2608946,11.1548634,3.017675655,1.5152468,13.45949134,6.775067907,2.009703903,2.009703903,6.727107393
mp-755856,Mg2SnO4,Mg,-2.592038881,0.070958721,2.6409,14,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,15.14285714,14.33705062,3.428571429,33.04537143,35.15979307,6.944285714,2.62,0.967869531,0.374285714,0.978571429,0.437408883,0.428571429,2.714285714,1.030157507,0.857142857,11.71428571,6.180945044,0.571428571,90.42857143,12.59089402,20.85714286,0.873788874,0.826728122,-0.12,11.01551571,3.006601411,2.184638857,11.14885762,4.921861245,1.691834626,3.105884442,0
mp-756229,Na(SnO2)2,Na,-1.933845577,0.088210368,0,14,Materials_Project,0.285714286,0.571428571,0.142857143,0.955699891,20.42857143,18.73009147,1.571428571,46.3439099,45.82930285,3.284252754,2.658571429,0.956667259,0.132857143,1.014285714,0.490418397,0.257142857,3,1.309307341,0.428571429,13.28571429,5.09100848,0.142857143,83,30.42555317,1.571428571,1.230931224,0.317734445,0.078275179,10.61416185,3.534706301,0.734153851,15.05286764,5.11237292,1,1,30
mp-756570,Rb4SnO3,Rb,-1.521760654,0,1.4742,16,Materials_Project,0.125,0.375,0.5,0.974314753,27.75,15.84100691,18.5,63.572425,38.31996882,42.7339,1.945,1.212837582,0.41,1.58125,0.81161009,1.175,3.875,1.452368755,2.5,8.25,7.275816105,0.5,52.75,44.09577644,4.5,0.929884247,0.456650042,0.242958105,8.113324425,4.379964731,2.08856405,27.31377291,3.864881488,1.525424246,1.525424246,21.84425496
mp-756857,V4SnO12,V,-2.231770929,0.039591053,2.5109,17,Materials_Project,0.058823529,0.705882353,0.235294118,0.752974683,14,10.98662288,5.411764706,30.26287059,26.54039837,11.98623529,2.927058824,0.797863063,0.383529412,0.826470588,0.351516733,0.317647059,2.647058824,1.025623281,0.941176471,13.29411765,4.624292708,1.176470588,88.88235294,19.79864034,12.70588235,1.220945526,0.393071382,0.124155765,11.632078,3.079393517,1.587338118,15.65396382,3.210220713,1.156987532,1.156987532,12.66465886
mp-757076,SnP2O7,P,-2.524170882,0.002370713,3.8735,40,Materials_Project,0.1,0.7,0.2,0.801818553,13.6,12.44347218,3,29.2653324,30.39421123,6.1947524,3.042,0.61084859,0.438,0.765,0.277533782,0.2,2.5,0.921954446,0.6,15.6,0.663324958,3,97,6.371812929,18,1.283307927,0.287526704,0.149321822,12.3643675,2.079865747,2.0973372,13.650288,3.56008809,1.702788964,2.649472525,8.450211006
mp-757131,Sn(PO3)4,P,-2.465107195,0.029524329,3.3535,34,Materials_Project,0.058823529,0.705882353,0.235294118,0.752974683,12.11764706,9.9166073,3.529411765,25.56457929,24.12104071,7.287944,3.058823529,0.592620128,0.515294118,0.744117647,0.243674296,0.235294118,2.411764706,0.771463356,0.705882353,15.64705882,0.588235294,3.529411765,97.35294118,5.850502004,21.17647059,1.272462493,0.302818222,0.175672732,12.51219541,1.843860242,2.467455529,13.09054715,3.242873055,1,1.408481922,22.66248174
mp-757156,Sn(PO3)4,P,-2.458803121,0.035828403,2.8193,34,Materials_Project,0.058823529,0.705882353,0.235294118,0.752974683,12.11764706,9.9166073,3.529411765,25.56457929,24.12104071,7.287944,3.058823529,0.592620128,0.515294118,0.744117647,0.243674296,0.235294118,2.411764706,0.771463356,0.705882353,15.64705882,0.588235294,3.529411765,97.35294118,5.850502004,21.17647059,1.272462493,0.302818222,0.175672732,12.51219541,1.843860242,2.467455529,13.94710448,3.043712958,1,1.342398066,22.33705841
mp-757192,SnP2O7,P,-2.526541595,0,3.9343,20,Materials_Project,0.1,0.7,0.2,0.801818553,13.6,12.44347218,3,29.2653324,30.39421123,6.1947524,3.042,0.61084859,0.438,0.765,0.277533782,0.2,2.5,0.921954446,0.6,15.6,0.663324958,3,97,6.371812929,18,1.283307927,0.287526704,0.149321822,12.3643675,2.079865747,2.0973372,13.52119973,3.594076614,1.317279541,1.631584309,7.951700289
mp-757375,Ti2Sn3O10,Ti,-2.623838555,0.043872829,1.7266,30,Materials_Project,0.2,0.666666667,0.133333333,0.860851391,18.26666667,16.5387088,2.933333333,40.79053333,40.38191471,6.382266667,2.890666667,0.785904716,0.205333333,0.876666667,0.39152125,0.186666667,2.866666667,1.257864151,0.533333333,14,4,0.533333333,90.73333333,17.1093217,6.8,1.206562026,0.464266232,0.010072667,11.45790293,3.058397899,0.910416,11.87654931,5.703194789,1,3.302807804,0.029378901
mp-757467,Mn5SnO12,Mn,-1.786253262,0.083767008,1.4668,18,Materials_Project,0.055555556,0.666666667,0.277777778,0.786701238,15.05555556,11.33564791,6.944444444,32.52183472,27.09727584,15.26056806,2.832777778,0.863261294,0.430555556,0.869444444,0.381203827,0.388888889,2.722222222,1.043794124,1.111111111,13.38888889,3.98802219,1.944444444,88.61111111,18.20603956,16.66666667,0.891412553,0.878882487,-0.144444444,11.55170933,2.9223184,2.065010556,13.54543026,3.986863172,1,2.045069258,10.02772753
